Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,age,TotalMnt,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,index,cluster
52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,62,259,False,False,True,False,False,False,False,True,False,False,False,False,False,156,1
66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,33,1117,False,False,True,False,False,False,False,False,False,True,False,False,False,157,0
26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,64,89,False,False,True,False,False,False,False,False,False,False,True,False,False,158,2
33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,56,36,False,False,True,False,False,False,False,False,False,False,True,False,False,159,2
28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,39,57,False,False,True,False,False,False,False,False,True,False,False,False,False,160,2
50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,51,148,False,False,True,False,False,False,False,False,True,False,False,False,False,161,2
53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,62,93,False,False,False,False,True,False,False,False,False,False,True,False,False,162,2
52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,54,119,False,False,True,False,False,False,False,False,False,True,False,False,False,163,2
80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,46,1835,False,False,False,False,True,False,False,False,True,False,False,False,False,164,0
83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,73,1318,False,False,False,False,True,False,False,False,True,False,False,False,False,165,0
38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,51,45,False,False,False,False,True,False,False,False,True,False,False,False,False,166,2
38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,62,10,False,False,True,False,False,False,False,False,False,False,True,False,False,167,2
78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,70,978,True,False,False,False,False,False,False,False,True,False,False,False,False,168,0
51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,45,191,False,False,False,False,True,False,False,False,True,False,False,False,False,169,2
16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,33,57,True,False,False,False,False,False,False,False,True,False,False,False,False,170,2
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,75,1033,False,False,False,True,False,False,False,False,True,False,False,False,False,171,1
30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,37,66,False,False,False,True,False,False,False,False,True,False,False,False,False,172,2
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,60,43,False,True,False,False,False,False,False,False,True,False,False,False,False,173,2
25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,38,50,False,False,True,False,False,False,False,False,True,False,False,False,False,174,2
32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,51,39,False,False,False,False,True,False,False,False,False,True,False,False,False,175,2
61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,55,608,False,False,True,False,False,False,False,False,True,False,False,False,False,176,1
74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,45,1581,False,False,True,False,False,False,False,False,True,False,False,False,False,177,0
45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,57,68,False,False,False,False,True,False,False,False,True,False,False,False,False,178,2
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,43,80,False,True,False,False,False,False,False,False,False,False,True,False,False,179,2
66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,32,1282,False,False,False,False,True,False,False,False,False,False,True,False,False,180,0
38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,33,91,False,False,True,False,False,False,False,False,True,False,False,False,False,181,2
51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,48,315,False,False,True,False,False,False,False,False,True,False,False,False,False,182,2
31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,44,31,False,False,True,False,False,False,False,False,True,False,False,False,False,183,2
69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,41,834,False,False,False,True,False,False,False,False,True,False,False,False,False,184,1
80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,67,1600,False,False,True,False,False,False,False,False,True,False,False,False,False,185,0
86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,67,1270,False,False,True,False,False,False,False,False,True,False,False,False,False,186,0
46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,48,263,False,False,False,False,True,False,False,False,False,True,False,False,False,187,2
69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,69,535,False,False,True,False,False,False,False,True,False,False,False,False,False,188,1
75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,53,1295,False,False,True,False,False,False,False,False,False,True,False,False,False,189,0
63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,43,1150,False,False,True,False,False,False,False,True,False,False,False,False,False,190,1
102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,44,1240,False,False,False,False,True,False,False,False,False,False,True,False,False,191,0
40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,56,38,False,False,False,False,True,False,False,False,False,True,False,False,False,192,2
18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,37,35,False,False,False,True,False,False,False,False,False,True,False,False,False,193,2
29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,33,53,False,False,True,False,False,False,False,False,False,False,True,False,False,194,2
48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,58,293,False,False,False,True,False,False,False,True,False,False,False,False,False,195,1
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,55,65,False,False,True,False,False,False,False,False,True,False,False,False,False,196,2
64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,67,1804,False,False,True,False,False,False,False,True,False,False,False,False,False,197,1
46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,65,241,False,False,True,False,False,False,False,False,False,False,True,False,False,198,2
77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,67,1101,False,False,True,False,False,False,False,False,False,False,True,False,False,199,0
44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,53,264,False,False,False,False,True,False,False,False,True,False,False,False,False,200,2
46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,47,541,False,False,False,True,False,False,False,False,False,False,True,False,False,201,1
70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,36,1198,False,False,True,False,False,False,False,False,True,False,False,False,False,202,0
41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,44,482,False,False,True,False,False,False,False,False,True,False,False,False,False,203,2
52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,43,17,True,False,False,False,False,False,False,False,False,True,False,False,False,204,2
83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,73,1615,False,False,False,True,False,False,False,False,True,False,False,False,False,205,0
44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,67,285,False,False,False,True,False,False,False,False,False,False,False,True,False,206,1
69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,41,1135,False,False,True,False,False,False,False,False,False,False,True,False,False,207,1
45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,33,114,True,False,False,False,False,False,False,False,False,False,True,False,False,208,2
72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,52,1047,False,False,True,False,False,False,False,False,True,False,False,False,False,209,0
77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,51,714,False,False,False,False,True,False,False,False,False,False,True,False,False,210,1
30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,41,185,False,False,False,False,True,False,False,False,True,False,False,False,False,211,2
63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,59,1245,False,False,True,False,False,False,False,True,False,False,False,False,False,212,1
42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,43,189,False,False,True,False,False,False,False,False,False,False,True,False,False,213,2
51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,45,576,False,False,True,False,False,False,False,False,False,False,True,False,False,214,1
51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,69,1103,False,False,True,False,False,False,False,True,False,False,False,False,False,215,1
79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,49,1753,False,False,False,False,True,False,False,False,True,False,False,False,False,216,0
34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,35,17,False,False,False,False,True,False,False,False,False,False,True,False,False,217,2
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,55,433,False,False,True,False,False,False,False,False,False,True,False,False,False,218,1
81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,59,1588,True,False,False,False,False,False,False,True,False,False,False,False,False,219,0
38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,50,22,False,False,True,False,False,False,False,False,False,False,True,False,False,220,2
15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,70,19,False,False,True,False,False,False,False,False,False,True,False,False,False,221,2
62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,56,1117,False,False,False,False,True,False,False,False,True,False,False,False,False,222,1
22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,46,69,True,False,False,False,False,False,False,False,True,False,False,False,False,223,2
23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,39,23,False,False,False,True,False,False,False,False,False,False,True,False,False,224,2
79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,63,605,False,False,False,False,True,False,False,False,False,True,False,False,False,225,1
7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,48,57,False,False,True,False,False,False,False,False,False,True,False,False,False,226,2
73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,53,2088,False,False,True,False,False,False,False,False,False,False,False,True,False,227,0
64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,63,1009,False,False,True,False,False,False,False,False,False,False,True,False,False,228,0
22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,50,26,False,False,True,False,False,False,False,False,False,True,False,False,False,229,2
73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,31,1627,False,False,True,False,False,False,False,False,True,False,False,False,False,230,0
61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,63,1102,False,False,True,False,False,False,False,False,True,False,False,False,False,231,1
31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,57,17,False,False,False,False,True,False,False,False,True,False,False,False,False,232,2
80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,49,1690,False,False,True,False,False,False,False,False,True,False,False,False,False,233,0
75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,68,1390,False,False,True,False,False,False,False,False,True,False,False,False,False,234,1
67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,33,2126,False,False,False,False,True,False,False,False,True,False,False,False,False,235,0
65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,52,1531,False,False,False,True,False,False,False,False,False,False,True,False,False,236,1
31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,46,64,False,False,False,True,False,False,False,False,False,True,False,False,False,237,2
29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,36,26,False,False,True,False,False,False,False,False,False,True,False,False,False,238,2
102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,47,1112,False,False,True,False,False,False,False,True,False,False,False,False,False,239,0
26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,63,210,True,False,False,False,False,False,False,False,False,False,True,False,False,240,2
75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,54,1148,False,False,True,False,False,False,False,False,False,False,True,False,False,241,1
30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,47,33,False,False,False,False,True,False,False,False,False,True,False,False,False,242,2
63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,60,1101,False,False,False,False,True,False,False,False,False,False,True,False,False,243,1
45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,57,322,False,False,True,False,False,False,False,False,False,True,False,False,False,244,2
18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,57,44,False,False,True,False,False,False,False,False,False,True,False,False,False,245,2
40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,64,17,False,False,False,False,True,False,False,False,False,True,False,False,False,246,2
15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,42,31,False,False,True,False,False,False,False,True,False,False,False,False,False,247,2
69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,53,845,False,False,False,False,True,False,False,True,False,False,False,False,False,248,1
44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,51,275,False,False,False,True,False,False,False,False,True,False,False,False,False,249,2
37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,43,25,False,False,False,False,True,False,False,False,True,False,False,False,False,250,2
43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,69,275,False,False,False,True,False,False,False,False,False,False,True,False,False,251,1
38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,55,90,False,False,False,True,False,False,False,False,True,False,False,False,False,252,2
80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,58,1495,False,False,True,False,False,False,False,False,True,False,False,False,False,253,0
38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,51,184,False,False,False,False,True,False,False,False,True,False,False,False,False,254,2
72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,51,981,False,False,True,False,False,False,False,False,True,False,False,False,False,255,0
22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,51,67,False,False,True,False,False,False,False,False,False,False,True,False,False,256,2
69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,68,1635,False,False,True,False,False,False,False,False,False,True,False,False,False,257,0
31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,38,60,False,False,False,True,False,False,False,False,False,True,False,False,False,258,2
61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,46,231,False,False,False,False,True,False,False,False,False,False,True,False,False,259,2
29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,61,48,False,False,True,False,False,False,False,False,True,False,False,False,False,260,2
33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,58,99,False,False,True,False,False,False,False,True,False,False,False,False,False,261,2
66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,58,770,False,False,False,False,True,False,False,False,False,False,True,False,False,262,1
60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,65,957,False,False,True,False,False,False,False,False,False,True,False,False,False,263,0
77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,40,818,False,False,False,True,False,False,False,False,False,False,True,False,False,264,0
69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,35,925,False,False,False,False,True,False,False,False,False,True,False,False,False,265,0
63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,53,908,False,False,False,True,False,False,False,True,False,False,False,False,False,266,1
24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,40,102,False,True,False,False,False,False,False,False,True,False,False,False,False,267,2
51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,45,576,False,False,True,False,False,False,False,False,False,False,True,False,False,268,1
37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,75,317,False,False,True,False,False,False,False,False,False,False,True,False,False,269,2
65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,47,461,False,False,False,False,True,False,False,False,False,False,True,False,False,270,1
44319.0,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,46,37,False,False,False,True,False,False,False,False,True,False,False,False,False,271,2
30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,47,70,False,False,True,False,False,False,False,False,True,False,False,False,False,272,2
75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,69,930,False,False,True,False,False,False,False,False,False,False,True,False,False,273,0
50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,65,859,False,False,False,True,False,False,False,False,False,False,True,False,False,274,1
79946.0,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,55,1478,False,False,True,False,False,False,False,False,False,False,False,True,False,275,0
35416.0,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,72,390,False,False,False,True,False,False,False,True,False,False,False,False,False,276,1
32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,37,52,True,False,False,False,False,False,False,False,False,False,True,False,False,277,2
38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,52,137,False,False,True,False,False,False,False,False,False,False,True,False,False,278,2
82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,41,1919,False,False,True,False,False,False,False,False,True,False,False,False,False,279,0
16626.0,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,50,68,False,False,True,False,False,False,False,False,False,False,True,False,False,280,2
29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,56,25,False,False,True,False,False,False,False,False,False,False,True,False,False,281,2
55951.0,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,69,1374,False,False,False,True,False,False,False,False,False,False,True,False,False,282,1
35388.0,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,33,32,True,False,False,False,False,False,False,True,False,False,False,False,False,283,2
42386.0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,35,100,False,False,False,True,False,False,False,False,False,False,True,False,False,284,2
68627.0,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,39,825,False,False,True,False,False,False,False,False,False,True,False,False,False,285,0
57912.0,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,56,916,False,False,False,False,True,False,False,True,False,False,False,False,False,286,1
35246.0,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,63,62,False,False,True,False,False,False,False,True,False,False,False,False,False,287,2
58821.0,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,65,728,True,False,False,False,False,False,False,False,False,False,True,False,False,288,1
46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,43,90,False,False,False,False,True,False,False,False,True,False,False,False,False,289,2
39747.0,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,33,273,False,False,True,False,False,False,False,False,False,True,False,False,False,290,2
23976.0,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,37,66,False,False,True,False,False,False,False,False,False,False,True,False,False,291,2
80950.0,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,60,1213,False,False,False,True,False,False,False,False,True,False,False,False,False,292,0
27038.0,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,55,107,False,False,True,False,False,False,False,False,False,False,False,True,False,293,2
77457.0,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,74,1157,False,False,True,False,False,False,False,False,False,True,False,False,False,294,0
64100.0,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,57,546,False,False,False,True,False,False,False,False,True,False,False,False,False,295,1
